web-scraper-order,web-scraper-start-url,job_name,job_name-href,company_name,location,JobDescReq,page
"1707039852-20","https://www.linkedin.com/jobs/data-analyst","Customer Service Quality Audit Associate","https://www.linkedin.com/jobs/view/3788944069/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=IPHD%2Fferyx1UBVFCIfIoLg%3D%3D&trackingId=P%2BU7zvt5DjwYo4tfYCUPwA%3D%3D&trk=flagship3_search_srp_jobs","Shipper","Shipper · Surakarta, Jawa Tengah, Indonesia · 1 bulan yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Why Join Us?The shipper is on a mission to invent a new standard for online shipping in Indonesia. We have assembled the largest asset-light delivery network to make shipping simple, reliable, and cost-competitive. With over 17,000 islands, 2,500 logistics providers, and a fast-growing e-commerce market, Indonesia is one of the most challenging markets to build a great online shipping experience and we are primed to be a part of the solution. We are privileged to have some of the best global investors including Lightspeed, Y Combinator, Sequoia Capital India, DST Global Partners and others. We are looking for passionate and outstanding individuals to join our team.What will you do?      Conduct quality audits on customer service interactions to assess adherence to established standards and policies.Analyze data related to customer interactions and service performance, identifying areas for improvement and implementing corrective actions.Understand customer expectations and evaluate service delivery from the customer's perspective.Provide guidance and support to customer service teams, addressing issues identified during audits and promoting a culture of continuous improvement.Monitoring and reporting on key performance indicators (KPIs) to track operational performance and drive continuous improvement.Ensuring compliance with information security policies and data protection regulations.
What are the requirements?      Bachelor degree in any fields.Having experience as customer service quality auditor will be prioritized.Having good knowledge in customer service software and tools such as CRM, Google Analytics, Jira, etc.Having good skills in communication, analytical, attention to detail, time management, and continuous improvement mindset.Willing to be placed in Solo.

            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039862-21","https://www.linkedin.com/jobs/data-analyst","Remote Data Science Analyst","https://www.linkedin.com/jobs/view/3818413504/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=IPHD%2Fferyx1UBVFCIfIoLg%3D%3D&trackingId=AyuBLdDMnjEhl1hmrz63aw%3D%3D&trk=flagship3_search_srp_jobs","Turing","Turing · Area DKI Jakarta · 1 minggu yang lalu · 1 pelamar","Tentang pekerjaan ini
            

            
                Hiring Python Developers for our renowned AI client in the United States

Working as a Python developer, you'll be responsible for examining and evaluating code from your peers, offering constructive feedback, and actively collaborating with the research team to ensure that your work aligns seamlessly with the company's vision.

What you'll do:

      Produce Python codes to tackle challenging problems.Regularly communicate with the research team to stay aligned with project goal.Log processes and logic using Jupyter notebooks.Work on debugging phases software and draft clear code documentation.Apply data analysis skills to address significant questions.Understand researchers' needs and deliver accurate results.


What You Need:

      Degree in Engineering/CS or related experience is required.A minimum of 3 years in data science.2+ years of hands-on data analysis experience.Minimum of 2 years of experience in Python programming.Solid knowledge of Data Science/Analysis.Fluent English communication skills.Nice to have experience with SQL.


Why You'll Like Working With Us:

      Join a team of smart thinkers and developers from around the world without relocating.Work from any location on a daily basis, proving that an office is not essential for outstanding work.High remuneration package in USD that aligns with international benchmarks.Work on cool, new projects that focus on innovation and keep you ahead in technology.


Advance your career to the next level by completing the tests and MCQs to give yourself a better chance of matching to exciting roles. Seize the opportunity to be a crucial part of the efforts and forever change how technology is utilized.
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039873-22","https://www.linkedin.com/jobs/data-analyst","Corporate Actuary & Portfolio Management - Zurich Topas Life","https://www.linkedin.com/jobs/view/3811726504/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=IPHD%2Fferyx1UBVFCIfIoLg%3D%3D&trackingId=OUBamVTS9CdtaLROQFRAAw%3D%3D&trk=flagship3_search_srp_jobs","Zurich Insurance","Zurich Insurance · Area DKI Jakarta · 1 minggu yang lalu · 11 pelamar","Tentang pekerjaan ini
            

            
                Job Summary

Leads a team with overall responsibility for managing Actuarial project and Business Plan process for the assigned portfolio . P rovides support and recommendations to the relevant chief actuary, actuarial business partners or risk officer, including insights into risks, underlying performance and implications for the business

Job Qualifications

       Has at least 5 years of experience as Reserving, Valuation, Pricing, Project, or Business Development Actuary.  Has Actuarial Certificate (nearly qualified or qualified Actuary)  Fluent in English and Bahasa. 


Business Plan & Forecasting

       Lead and responsible for Forecasting and Business Plan process under IFRS17 and Local Basis  Developed and improved business processes to evaluate company-wide financial effectiveness for the purpose of achieving better transparency, accurate reporting, and identification of cost-saving parameters.  Driving the right strategy and give quality advice/recommendation to the senior management regarding the forecast/business plan results  Deep dive analysis on items that affect company profitability (e.g. policyholder experience, claims experience), and help give insight to management for corrective/ improvement action plan.  Support to internal stakeholders with “growth with purpose” mindset  Develop and improve business processes to evaluate company-wide financial effectiveness for the purpose of achieving better transparency, accurate reporting, and identification of cost-saving parameters  Increase usage of data analytics to understand company’s performance (margin, persistency, etc) and develop leading life distribution analytics practices (persistency, margin, etc).  Continuous enhancement of the current process/template/worksheet to improve efficiency and capacity for the deeper analysis 


Strategic Projects & Initiatives

       Support the Strategy, Customer and M&A initiatives in the progress of strategic opportunities  Actuarial Projects, including Experience Study, Distribution Compensation Review, and other ad-hoc initiatives. 


People & Individual Development

       Strengthen Actuarial communities between internal, Regional, and Group.  Empowers team members to take charge of their career progression through building and implementing robust individual development plans (IDP) together that support current and future needs of the business  Development of actuarial talent:
       Recruitment and retention of quality people  Management of overall team workflow and resourcing 

 Supporting and promoting E-NPS and action to improve 


You are the heart & soul of Zurich! 

At Zurich, we like to think outside the box and challenge the status quo. We take an optimistic approach by focusing on the positives and constantly asking What can go right?

We highly value the experience and know-how of our employees and offer a wide range of opportunities across business areas to encourage you to apply for new opportunities within Zurich when you are ready for your next career step.

Let’s continue to grow together!

We’re proud to be a Great Place To Work Certified™ company! #GPTWcertified Check out what our employees say makes working here so great: Zurich Indonesia | Proteksi Lengkap untuk Hidup Anda

      Location(s): ID - Head Office - MT Haryono Remote working: Schedule: Full TimeRecruiter name: Marina DestianaClosing date:


            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039884-23","https://www.linkedin.com/jobs/data-analyst","IT Network Analyst","https://www.linkedin.com/jobs/view/3815711333/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=IPHD%2Fferyx1UBVFCIfIoLg%3D%3D&trackingId=LWwRVqtCigv4UrocqlXJyw%3D%3D&trk=flagship3_search_srp_jobs","The Goodyear Tire & Rubber Company","The Goodyear Tire & Rubber Company · Bogor, Jawa Barat, Indonesia · 6 hari yang lalu · 64 pelamar","Tentang pekerjaan ini
            

            
                Location: ID - Bogor

Goodyear Talent Acquisition Representative: Kerr Bianca Beech

Sponsorship Available: No

Relocation Assistance Available: No

Primary Purpose Of The Position

This position is accountable to manage the IT design, setup, configuration, maintenance, monitoring, documenting and troubleshooting of the network and components including but not limited to, IP Phones, CCTV, and Access System, Wireless networks and fiber network connections.

Hardware

Job Responsibilities:

Handles and solves daily issues of Network, Server, IP Phones, CCTV, Fiber Network connections and Access System Level 1 Support Level 1, ensure all issues/problems are resolved in time.

Maintenance

       Handles Network and Server Maintenance. Ensure all Network and Server running well. Handles CCTV and Access System Maintenance. Ensure all Network and Server running well


Project

       Support any initiatives (projects) from IT Regional/Global in country level


Documentation

       Create and update IT infrastructure documentation and topology. Develop and prepare work instructions and work procedures to improve quality, productivity or work safety.


Job Requirements

       Minimum of two/three years experience in handling network and server support. Strong experience in Routing & Switching Understand Concepts Security Network Has CCNA certification or any equivalent is a plus Experience in Virtualization is a plus Minimum two years experiences working in multinational company Strong communication in English Strong problem solving skills Excellent hands-on experience in Cisco/HP LAN/WAN routing/switching implementation and troubleshooting skills with various routing and network protocols Strong knowledge in any firewall devices, Cisco/HP Switch, Cisco wireless network, any server devices and virtualization Enthusiastic and willing to learn in a fluid and fast-paced environment Has a passion for technology and wants to make a difference with technology solutions Good interpersonal and communication skills to interact effectively with local and regional team


Goodyear is an Equal Employment Opportunity and Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to that individual's race, color, religion or creed, national origin or ancestry, sex (including pregnancy), sexual orientation, gender identity, age, physical or mental disability, ethnicity, citizenship, or any other characteristic protected by law.

Goodyear is one of the world’s largest tire companies. It employs about 74,000 people and manufactures its products in 57 facilities in 23 countries around the world. Its two Innovation Centers in Akron, Ohio and Colmar-Berg, Luxembourg strive to develop state-of-the-art products and services that set the technology and performance standard for the industry. For more information about Goodyear and its products, go to www.goodyear.com/corporate
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039895-24","https://www.linkedin.com/jobs/data-analyst","Insurance Product Development Specialist","https://www.linkedin.com/jobs/view/3813058637/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=IPHD%2Fferyx1UBVFCIfIoLg%3D%3D&trackingId=4cDRFv%2Fo0d7wnj6MjbOgNw%3D%3D&trk=flagship3_search_srp_jobs","Home Credit Indonesia","Home Credit Indonesia · Jakarta Raya, Indonesia · 5 hari yang lalu · 40 pelamar","Tentang pekerjaan ini
            

            
                The purpose of this position is to help in Research, development, testing and implementation of existing and new insurance / protection products which will support HCID ability to give added value to customers on top of financing product and generate a desirable amount of fee based income. Monitoring and analyze performance of existing and new insurance / protection products and drive changes in processes, approaches and design to achieve and over-deliver on targets. Actively drive great customer experience of the insurance / protection products.
Responsibility:      Works with POS Loan, Online, MPF and Credit Card Product team to monitoring insurance / protection productsReviews performance (sales, performance against plan, claim) of existing insurance / protection products and related processesTogether with Product Insurance team manages product setup in HCID core system and cooperates with IT on User Acceptance testing and ongoing management of the insurance / protection product setup in the systemTakes active part in resolution of customer complaints related to insurance / protection products, services and features desing and processesCooperates with other departments to define end to end processes for new insurance / protection productsTogether with Pricing Analyst to provide regular reports and updates to Product Insurance Manager: insurance penetration, mis-selling, premium, SLAs, etc.Monitors, tracks and summarizes overview of the competitor products and overview of the market for a reference to product development process to keep HCID products being competitiveTogether with Product Insurance team develops new insurance / protection product concepts, product designs and features and tests them internally as well as with customers (in cooperation with R/D Insight Manager)

Requirements:      Able to communicate in English is a MUSTHave 5 years experience as insurance product development

            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039906-25","https://www.linkedin.com/jobs/data-analyst","Graduate Environmental and Social Consultant","https://www.linkedin.com/jobs/view/3748542629/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=IPHD%2Fferyx1UBVFCIfIoLg%3D%3D&trackingId=LFh09PHUnoAmov%2Frw36OYw%3D%3D&trk=flagship3_search_srp_jobs","Mott MacDonald","Mott MacDonald · Area DKI Jakarta · Diposting kembali 2 minggu yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Contract Type

Permanent


Work pattern

Full time


Position Location

Jakarta, Indonesia


Job Description

       Conduct field inspections and collect samples of soil, water, air, and other environmental media for analysis and testing, as well as environmental and social surveys, field evaluations and assessments  Monitor and evaluate the environmental and social impact of various projects, activities, and operations on the natural resources and human health, and support environmental and social impact assessment and planning studies and reports  Prepare clear and concise reports, maps, charts, and graphs to present the findings and recommendations of environmental assessments and investigations  Assist senior environmental specialists and project managers in developing and implementing environmental management plans, policies, and strategies to ensure compliance with relevant laws, regulations, and standards  Provide technical support and guidance to clients, contractors, regulators, and other stakeholders on environmental issues and best practices  Research and keep abreast of the latest developments and trends in environmental science, technology, and legislation  Participate in professional development and training programs to enhance knowledge and skills in environmental science and related fields  Collect a variety of data and prepares reports, maps and analysis on environmental and social topics  Interpret and record environmental and social data, conduct analyses, compare findings to relevant studies and local, state, federal, and international regulations and standards to ensure compliance  Enforce compliance policy regarding third party payment, sub-consultancy engagement process and gift and entertainment policy 



Candidate Specification

       Degree in environmental science or related discipline. Master’s degree preferred  Min 3 years’ experience in relevant position  Environmental and social field survey experience preferred  Demonstrated research, writing, verbal and organization skills  Knowledge of environmental sampling methods, laboratory procedures, data analysis techniques, and quality assurance protocols  Familiarity with international standards at Equator Principles, IFC PS, World Bank ESF, ABD SPS and other international safeguards as well as Indonesian environmental laws and regulations  Sound computer skills and abilities in Microsoft Office  Good command of written and spoken Indonesia and English  Able to work independently and within a team environment  Willing to travel to different locations and work under various weather conditions 



Job Profile


Mott MacDonald is a uniquely diverse global management, engineering and development consultancy that offers a diverse range of opportunities for potential employees to work with World Expert Practitioners on small and large scale projects within our East Asia region.

Our unique geographical location means that we are able to tap into expertise and resources from other countries in which we operate and so whether you are from a technical background or have traditionally worked in support services, you will be amazed at the career development opportunities that Mott MacDonald can offer to you.


Other Information


Equality, diversity and inclusion

We put equality, diversity and inclusion at the heart of our business, seeking to promote fair employment procedures and practices to ensure equal opportunities for all. We encourage individual expression in our workplace and are committed to creating an inclusive environment where everyone feels they have the opportunity to contribute.


Agile working

At Mott MacDonald, we believe it makes business sense for you and your manager to choose how you can work most effectively to meet your client, team and personal commitments. We embrace agility, flexibility and trust.


Job Ref

67337BR


Recruiter Contact

Supatcharet Atthawimol


Country

Indonesia


Region/State

ALL - Indonesia


Discipline

Advisory


Sector

Advisory


Website Region

Asia Pacific


Website Sector

Environment
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039917-26","https://www.linkedin.com/jobs/data-analyst","Finance Controller","https://www.linkedin.com/jobs/view/3773329188/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=IPHD%2Fferyx1UBVFCIfIoLg%3D%3D&trackingId=Zj7RWVMoUv9Kkk8Y%2FvW3qQ%3D%3D&trk=flagship3_search_srp_jobs","VIDA Digital Identity","VIDA Digital Identity · Jakarta, Jakarta Raya, Indonesia · Diposting kembali 1 hari yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                This opportunity drives the strategic direction for the company in the matters of Finance, Regulatory requirements, and compliance.

Outcomes & Responsibilities

       Establish processes and controls for financial and regulatory reporting  Handling all aspects of Finance related regulatory reporting to ensure financial compliance with MAS regulations - across all our entities in India, Singapore, Malaysia and Indonesia  Provide oversight over the daily Finance related regulatory reporting process to ensure timely and accurate submission of regulatory reports, survey, and disclosure requirements  Identify and implement process improvements to enhance the efficiency and accuracy of reporting process and consistency of reporting across different regulatory reports  Drive and coordinate with various stakeholders on implementing new and /or revised Finance related regulatory and financial reporting requirements  Liaise with regulators on Finance related regulatory reporting matters  Periodic closure of books of accounts (monthly/Qtr/yearly) with accurate provisioning and clean Balance sheet  Complete vendor reconciliation and A/R control including credit management  Complete cash reconciliation in all areas on a timely and accurate basis  Statutory and internal audit to be completed without any issues  Work closely with technology and operations teams to implement financial systems and required controls for the regulatory and financial perspective  Other Ad Hoc projects required by Chairman/Founder 


How do you know you are a good fit?

       Bachelor Degree (or equivalent) in Finance, Accounting  8-12 years financial reporting experience in Saas based company or a startup  Familiar with Xero accounting system  Independent, hands-on and results-oriented  Experience in Audit  Well versed in MAS regulations  Strong in process re-engineering and data management, eye for detail  Excellent communication and presentation skills  Fluent in English  A good degree in Accountancy/Finance/Economics from good universities. A CFA/CPA/MBA would be essential 


About Vida

What are we trying to solve?

We have 7.5 billion people on Earth, of which over 1 billion cannot securely prove their identity right now. Every year, 140 million babies are born, of which 40 million go unregistered.

Simply put, these people are deprived of social benefits, such as education and health, their civil rights to vote and travel; and are excluded from the economy because they cannot sign up for bank accounts, loans, welfare programs, etc. We believe this is unacceptable and needs to change.

At VIDA , We are creating a frictionless digital identity system. One that fulfills the needs and expectations of our times, and is available anywhere, for everyone.

Why are we solving this problem?

The United Nations (UN) and World Bank ID4D initiatives aim to provide everyone on the planet with a legal identity by 2030. This deadline is just 9 years away, we are expecting a digital identity to be a legal human right by then and we at VIDA want to be pioneers in leading this change.

Who are we?

We are a highly driven bunch of people to solve this problem for our own reasons. Whether it is to solve for misleading doctors, or because we didn’t get access to fair ration due to corruption - Our collective goal aligns.

Other things that we care about:

       Our mission is to enable trust, so what we do is pretty serious stuff – we work hard and we have audacious goals. We balance it through humor and making sure we have fun at work. We take our work seriously, but we don’t take ourselves too seriously.  We are a startup so at times we will do things that are outside our scope. We do it to learn but we also do it because it takes a village.  We believe feedback is a gift and should be given freely, constructively, and in a respectful manner.  We are accountable to many stakeholders, but first and foremost, we are accountable to our mission and each other.

            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039927-27","https://www.linkedin.com/jobs/data-analyst","IT/IS analyst","https://www.linkedin.com/jobs/view/3775186281/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=IPHD%2Fferyx1UBVFCIfIoLg%3D%3D&trackingId=geEEnQpifGmTOnti8Aa8oQ%3D%3D&trk=flagship3_search_srp_jobs","Alfa Laval","Alfa Laval · Area DKI Jakarta · Diposting kembali 2 hari yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                At Alfa Laval, we always go that extra mile to overcome the toughest challenges. Our driving force is to accelerate success for our customers, people, and planet. This can only be achieved by having dedicated people with curious minds. Curiosity is the spark behind great ideas. And great ideas drive progress.

As a member of our team, you thrive in a truly diverse and inclusive workplace based on care and empowerment. You are here to make a difference. Constantly building bridges to the future with sustainable solutions that have an impact on our planet’s most urgent challenges. Making the world a better place. Every day.

Who are you?

You are a self-motivated team player with the ability to easily network in an international and cross-cultural environment, working in line with Alfa Laval drivers; Action, Interaction, and Satisfaction. You are driven and see solutions rather than problems, effectively prioritizing and executing tasks. A focus on continuous improvement is in your DNA. You build trust, by clear communication with no prestige.

If the above sounds like you, this position might be just what you’re looking for!

About The Job

The role is responsible for performing regular support, maintenance and administration of IT infrastructure and applications in order to meet business objectives and requirements.

Job Description

Reporting to Cluster IT Manager, SEA & OCE, the key areas of responsibility include, but are not limited to:

      Perform regular support, maintenance and administration of both existing and coming IT infrastructure and applications in order to meet business objectives and requirements.Provide prompt, efficient support and problem analysis, and Identify problem areas and report them accordingly.Assist with integration of new services and applications as well as their phase-out at end of life.Create support documentation for issues that are expected to reoccur or have previously occurred in order to streamline the support process.Actively participate in knowledge sharing sessions with other team membersIdentify areas for continuous improvement and collectively drive approved initiatives assigned to the team.


What You Know

      Bachelor’s degree in Information Technology or relevant fields.At least 2 to 3 years of relevant working experience.Excellent in English language skills.Having practical experiences in IT/IS support, ERP, Server, or relevant field.Experience in Microsoft 365 Power Apps is highly preferred.High customer service orientation and service minded.Has worked in company with international setting and has worked with a matrix organization.High integrity and professionalism.Ability to work independently, prioritize and multi-task with minimal supervision in a fast-paced environment and meeting deadlines.


What Is In It For You

We offer a challenging position in an open and friendly environment where we help each other to develop and create value. Your work will have a true impact on Alfa Laval’s future success.
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039938-28","https://www.linkedin.com/jobs/data-analyst","Market Access Specialist","https://www.linkedin.com/jobs/view/3780709585/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=3RyJNon6xrDHpc5Bj65S%2BA%3D%3D&trackingId=UFRE047NEOQL6xJihvm6rg%3D%3D&trk=flagship3_search_srp_jobs","IQVIA","IQVIA · Area DKI Jakarta · Diposting kembali 2 minggu yang lalu · 33 pelamar","Tentang pekerjaan ini
            

            
                Every 30 minutes a stroke patient who could have been saved, dies or is permanently disabled, because they were treated in the wrong hospital.

Our mission is simple. To increase the number of patients treated in stroke ready hospitals and to optimize the quality of treatment in all existing stroke centers. We are building a global community of stroke centers and stroke ready hospitals, working every day to improve the quality of treatment for every stroke patient.

This is a unique opportunity to join IQVIA in partnering with our pharma client to improve stroke care across the world through a corporate social responsibility project.

We are looking for a Market Access Specialist in Indonesia who will join an exciting working environment in a dynamic and international atmosphere.

RESPONSIBILITIES:

After a robust and never-ending training, you will be ready to:

       Increase efficiency in the management of the stroke patients Support hospitals and healthcare professionals with continuous training and organizational tools Be an expert Therapeutic Consultant promoting new diagnostic and treatment guidelines to hospitals Foster and promote quality monitoring programs to keep consistent hospital performance Extend the reach of project to new hospitals Lead the multidisciplinary stroke teams through continuous improvement Improve therapeutic protocols in the major hospitals


REQUIRED SKILLS:

       Excellent Scientific Background Ideally PhD in Neuroscience High motivation and very good people skills Leadership skills Proactive, flexibility and problem solving’ skills


IQVIA is a leading global provider of advanced analytics, technology solutions and clinical research services to the life sciences industry. We believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. Learn more at https://jobs.iqvia.com


            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039949-29","https://www.linkedin.com/jobs/data-analyst","Market Access Specialist","https://www.linkedin.com/jobs/view/3780712239/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=3RyJNon6xrDHpc5Bj65S%2BA%3D%3D&trackingId=i8bDT9aPqM9mG6%2Bbqll%2F%2BQ%3D%3D&trk=flagship3_search_srp_jobs","IQVIA","IQVIA · Area DKI Jakarta · Diposting kembali 1 minggu yang lalu · 37 pelamar","Tentang pekerjaan ini
            

            
                Every 30 minutes a stroke patient who could have been saved, dies or is permanently disabled, because they were treated in the wrong hospital.

Our mission is simple. To increase the number of patients treated in stroke ready hospitals and to optimize the quality of treatment in all existing stroke centers. We are building a global community of stroke centers and stroke ready hospitals, working every day to improve the quality of treatment for every stroke patient.

This is a unique opportunity to join IQVIA in partnering with our pharma client to improve stroke care across the world through a corporate social responsibility project.

We are looking for a Market Access Specialist in Indonesia who will join an exciting working environment in a dynamic and international atmosphere.

RESPONSIBILITIES:

After a robust and never-ending training, you will be ready to:

       Increase efficiency in the management of the stroke patients Support hospitals and healthcare professionals with continuous training and organizational tools Be an expert Therapeutic Consultant promoting new diagnostic and treatment guidelines to hospitals Foster and promote quality monitoring programs to keep consistent hospital performance Extend the reach of project to new hospitals Lead the multidisciplinary stroke teams through continuous improvement Improve therapeutic protocols in the major hospitals


REQUIRED SKILLS:

       Excellent Scientific Background Ideally PhD in Neuroscience High motivation and very good people skills Leadership skills Proactive, flexibility and problem solving’ skills


IQVIA is a leading global provider of advanced analytics, technology solutions and clinical research services to the life sciences industry. We believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. Learn more at https://jobs.iqvia.com


            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039960-30","https://www.linkedin.com/jobs/data-analyst","Account Executive","https://www.linkedin.com/jobs/view/3815677101/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=3RyJNon6xrDHpc5Bj65S%2BA%3D%3D&trackingId=DvGCEmJehcH9vOfjLT8jQQ%3D%3D&trk=flagship3_search_srp_jobs","Kick Avenue","Kick Avenue · Jakarta Raya, Indonesia · 1 hari yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Company DescriptionKick Avenue is a trusted Sneakers marketplace in Indonesia. We guarantee the authenticity of all Sneakers purchased from us, or your money back.
Kick Avenue is currently seeking a Account Executive for Sneakers Category for a contract role based on-site in Jakarta, Indonesia. 
Qualifications :       Bachelor's degree in business, marketing or a related field with 2 - 3 years of experience in sales, preferably in a related industry.Have a good familiarity in marketplace industry, market trends, competitions, and Sneakers categories is a plus.Strong desire to build a career in sales.Excellent verbal and written communication skills.Willingness to learn and adapt to leads generation approaches.Proactive and driven to meet and exceed assigned targets.Ability to work independently and manage time effectively.Collaborative mindset and ability to work effectively in a team environment.Demonstrated ability to understand customer needs.Willingness to adapt to a fast-paced and dynamic work environment.

Job Descriptions :       Oversee the sales (Sneakers, Apparels, Luxury & Collectibles) to fulfill their leads and targeted GMV.Identify and research potential leads or prospects through various sources such as databases, social media, websites, events, and referrals.Create and maintain a database of potential leads, including their contact information and relevant details.Conduct outbound sales outreach via phone calls, emails, social media, or other communication channels.Craft personalized and persuasive messaging to engage leads and introduce them to the company's products or services.Schedule appointments, product demonstrations, or follow-up conversations with qualified leads.Build and maintain positive relationships with leads by addressing their questions, concerns, and objections.Prepare regular reports on lead generation and conversion metrics, such as conversion rates, lead quality, and pipeline progress.Share insights and findings with the sales and marketing teams to refine lead generation strategies.Collaborate closely with Category Managers to transition qualified leads into the sales pipeline.Stay updated on industry trends, product knowledge, and sales techniques to effectively communicate the value proposition to leads.Work towards predefined sales lead generation targets and quotas.Contribute to revenue growth by consistently delivering high-quality sales leads to the company.Ensure compliance with legal and ethical guidelines in lead generation and data privacy.Adhere to company policies and procedures regarding lead generation and contact.


            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039971-31","https://www.linkedin.com/jobs/data-analyst","Regulatory Affair Associate","https://www.linkedin.com/jobs/view/3765181714/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=3RyJNon6xrDHpc5Bj65S%2BA%3D%3D&trackingId=eB3w8efpgx5RNHqe0xSSjg%3D%3D&trk=flagship3_search_srp_jobs","Youvit","Youvit · Area DKI Jakarta · 2 bulan yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Responsibilities Responsibilities of our Regulatory Affair Associate, including but not limited to:
      Maintain current knowledge of relevant product regulation and emerging trends, including proposed and final rules including Product / Food Law & Regulation (Composition, Registration, Labelling, etc), Consumer, Advertising Law & Regulation (Claim, Benefits, Promotion, etc), Intellectual Property, Legislative & Regulatory Advocacy (Industry Association, Regulatory Bodies, etc), Halal assurance requirements, locally & globallySupport International expansion with development, registration and localization of products and labelsRegister new products (NPD) to new countries, including existing products already exists locally (ID) and new products to expand to other countriesResponsible in coordination & preparation of regulatory submission and strategies for product entry in the new market/country, depending on the local regulation of the destinated countriesManage the appropriate regulatory submission and premarket registration, and interact with local/abroad health authorities to obtain and maintain product approvalsDo market research in new market abroadUnderstand the regulation of classifying, registering, shipping products in food, supplement, drug in other countries (ASEAN, APAC, EU, US)Support in product sampling and sample retains in abroad shipping process, to check stability of the product during shippingProvide regulatory guidance to departments or development project teams regarding design, development, evaluation, or marketing of products
  Qualifications       Bachelor’s degree, or related fields with 3 years of relevant experienceOpen to other degree that has deep interest in food, supplement, and pharma industryCreative and Innovative in creating new productsHave strong experience with local regulation and food/drug registration is requiredFamiliar with food & drug regulatory in other countries is a plusKnowledge in HACCP & GMP, Halal certification is a plusSolid academic background, good command in English and Bahasa Indonesia.Highly proficient computer skills including email, Word, Excel, PowerPoint. Strong leadership, project management & time management skillsString external network with key stakeholdersStrong integrity values, communication & negotiation skills, strategic & flexible thinking, agility, business acumen, collaborative mindset & attitudes
  Snapshot of the Role Title : Regulatory Affair AssociateLocation : JakartaStart date : ASAPLanguage : Fluent in EnglishEducation : University DegreeExperience : Min 3 years experienceContract : 3 months of Associateship / permanent with 3 months probation periodReporting to : Product Development Manager  
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707039982-32","https://www.linkedin.com/jobs/data-analyst","Anti Fraud Specialist","https://www.linkedin.com/jobs/view/3797579612/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=3RyJNon6xrDHpc5Bj65S%2BA%3D%3D&trackingId=ybyjIyec8Q%2B9O5PId0SIbQ%3D%3D&trk=flagship3_search_srp_jobs","PT Pembiayaan Digital Indonesia (AdaKami)","PT Pembiayaan Digital Indonesia (AdaKami) · Jakarta Raya, Indonesia · 3 minggu yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Job Descriptions:
1. Responsible for the overall Anti-Fraud process and investigation in the loan application process;2. Conducting research on fraud modes that are developing;3. Analyze cases of complaints from external parties;4. Update Anti Fraud SOP;5. Responsible to maintain daily and weekly report;6. Develops fraud model prevention initiatives;7. Coordinate collaborations with other departments;8. Monitoring and developing team performance and coaching if needed.


Requirement:
1. Candidate must possess at least a Diploma or Bachelor's Degree in any field;2. Fluent in English;3. Experience as fraud analyst/ internal auditor/ credit risk analyst in bank/multifinance/fintech (preferably have experience in offline installments);4. At least 2 Year(s) of working experience in the related field is required for this position.
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
